LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Soil permitvitty
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_1_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Soil permitivitty
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_15cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Soil permitivitty
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,1 min,2016-05-25 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
GACP,Dielect_perm_2_5cm_Avg,soil Dielectric permitivitty,unitless,,,,Please remove from variable list.,15 min,2016-05-26 0:00:00,2018-04-05 0:00:00,Tim Strickland,.csv,,,1,DN_OF_9,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Soil permitvitty
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_01,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_02,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_03,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_04,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_05,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_06,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_07,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_08,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_09,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_10,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_11,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_12,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_13,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_14,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_15,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_16,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_17,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_18,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_19,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_20,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_21,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_22,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_23,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_24,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_25,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_26,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_27,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_28,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_29,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_30,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_31,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_32,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_33,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_34,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_35,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_36,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_37,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_38,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_39,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_40,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_41,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_42,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_43,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_44,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_45,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_46,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_47,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
GACP,MatricPotential,,kPa,,,,Please remove from variable list.,,,,Dinku Endale,.csv,,,1,Belflower_216_Plot_48,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
