LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
PRHPA,POM - Coarse,"Particulate Organic Matter, >0.5 mm",mg/g,Large_POM_C,Carbon in organic material > 2 mm,g C/kg,"VLJ - Coarse_POM? In this measurement, we don't have POM-C, only total OM by LOI; we may run into this issue at multiple sites who don't have C for OM, just LOI values; WO - is there a way to catch both organic matter and C content in the same vocab term?",5 years,6/6/2017 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,POM - Fine,"Particulate organic matter, fine (0.05-0.5 mm),",mg/g,POM_C,Carbon in soil fraction between 0.053 and 2 mm,g C/kg,"VLJ - Fine_POM? In this measurement, we don't have POM-C, only total OM by LOI (like SOM)",5 years,6/6/2017 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,POM - Total,"Particulate organic matter, fine (0.05-2.0 mm),",mg/g,POM_C,Carbon in soil fraction between 0.053 and 2 mm,g C/kg,"VLJ - Total_POM? In this measurement, we don't have POM-C, only total OM by LOI (like SOM); here, fine+coarse = total; sometimes we only measure total, though, so keeping all 3 categories would be useful",5 years,6/6/2017 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,PLFA,,,Lipid_biomarkers,"Lipid biomakers including phospholipid fatty acids and fatty acid methyl esters, were they measured",-,edited by WO,,,,,,,,,,,
PRHPA,pH,"1:1, soil:H2O",,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,NO3-N,KCl Extractable NO3-N,ug/g,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,Bulk Density,whole soil density,g/cm3,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,Clay%,"Particle size fraction, clay",g/g,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,"Clay, soil"
PRHPA,Sand%,"Particle size fraction, sand",g/g,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,Silt%,"Particle size fraction, silt",,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,pH_buffer,pH in Woodward buffer,no units,pH_buffer,pH after addition of buffer solution,no reported units,,,,,,,,,,,,
PRHPA,Bray-1 P,Bray extractable PO4,ug/g,PO4_extractable,Phosphate in soil extract,mg P/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,CO3-C,Total inorganic C,g C/kg,Total_inorganic_C,Soil concentration of total inorganic carbon,mg C/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,T.O.C.,Total Organic Carbon,g C/kg,Total_organic_C,Soil concentration of total organic carbon,g C/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,E.C. 1:1,"1:1, soil:H2O",dS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,SOM,Soil Organic Matter by Loss on ignition,g/g,Soil_organic_matter,"Soil organic matter concentration, directly measured",g SOM/kg,edited by WO,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,soil temperature at 25cm depth,soil temperature at 25cm depth,<U+00B0>C,Soil_Temp,Soil temperature at a given soil depth,°C,,,Spring 2001,5/1/2017 0:00,"Suyker, A",excel sheets,,,5,PR-HPA,,"Temperature, soil, sample period, mean or single measurement"
PRHPA,Total C,total soil carbon,g C/kg,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,Total N,Total soil nitrogen,g N/kg,Total_Soil_N,Total soil nitrogen,g N/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
PRHPA,Soil Moisture Vol,"Soil moisture, soil, mean or single measurement",%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,1 month,5/25/2017 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,Soil moisture
SP,NH4+-N,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,,,,,,,,,,,
SP,Particulate organic matter C,25 g soil in 100 mL of sodium hexametaphosphate ((NaPO3)6) solution (5 g L−1 diH2O),(g kg-1),Large_POM_C,Carbon in organic material > 2 mm,g C/kg,,,,,,,,,,,,
SP,residual C by acid hydrolysis (RCAH),"Resistant C fraction (Paul et al., 2001).",(g kg-1),Extractable_C,Carbon in soil extract,mg C/kg,"Resistant C pool, no apparent controlled var available; edited by WO, this is part of an extraction protocol",,,,,,,,,,,
SP,,soil dissolved organic C,-,Dissolved_C,Dissolved carbon in naturally-occuring soil water,mg C/L,"edited by WO, may be extractable C. Missing unit column D (Carolina)",Bi-Weekly,3/1/2015 0:00,Present,Peterson-Munks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soluble organic carbon, soil"
SP,Sulfate,"plant available Mehlich III, DTPA-sorbitol extraction",(mg kg–1),SO4_extractable,Extractable soil sulfate,mg S/kg,,,,,,,,,,,,
SP,S,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),S_extractable,Extractable soil sulfur,mg S/kg,"Affected by temp, moisture, and other factors; not true fraction; edited by WO, but units don't match",,,,,,,,,,,
SP,gravimetric water content,water fraction by volume,%,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),,,,,,,,,,,,
SP,,soil microbial community composition,PLFA,Lipid_biomarkers,"Lipid biomakers including phospholipid fatty acids and fatty acid methyl esters, were they measured",-,edited by WO,3 times yearly,3/1/2015 0:00,Present,Peterson-Munks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil microbial diversity
SP,,soil microbial C biomass,-,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,3 times yearly,3/1/2015 0:00,Present,Peterson-Munks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
SP,,soil microbial N biomass,-,Microbial_biomass_N,Microbial biomass nitrogen,mg N/kg,,3 times yearly,3/1/2015 0:00,Present,Peterson-Munks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass nitrogen, soil"
SP,,soil pH,pH,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,3 times yearly,3/1/2015 0:00,Present,Peterson-Munks,.xls,GRL,,,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
SP,soil pH unbuffered,soil pH unbuffered,no units,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,,,,,,,,,,,
SP,NO3--N,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,,,,,,,,,,,
SP,,soil bulk density,kg,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,3 times yearly,3/1/2015 0:00,Present,Starks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
SP,clay,soil texture,%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,,,,,,,,,
SP,sand,soil texture,%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,,,,,,,,,,,
SP,silt,soil texture,%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,,,,,,,,,,,
SP,Boron,DTPA-sorbitol extraction,(mg kg–1),B_extractable,Soil concentration of extractable Boron,mg B/kg,,,,,,,,,,,,
SP,Ca,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,"Affected by temp, moisture, and other factors; not true fraction; edited by WO, but units don't match",,,,,,,,,,,
SP,Calcium,plant available Mehlich III,(mg kg–1),Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,,,,,,,,,,
SP,Copper,DTPA-sorbitol extraction,(mg kg–1),Co_extractable,Soil concentration of extractable Cobalt,mg Co/kg,,,,,,,,,,,,
SP,Iron,DTPA-sorbitol extraction,(mg kg–1),Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,,,,,,,,,,,
SP,Mg,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,"Affected by temp, moisture, and other factors; not true fraction; edited by WO, but units don't match",,,,,,,,,,,
SP,Magnesium,plant available Mehlich III,(mg kg–1),Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,,,,,,,,,,,
SP,K,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),K_extractable,Soil concentration of extractable Potassium,mg K/kg,"Affected by temp, moisture, and other factors; not true fraction; edited by WO, but units don't match",,,,,,,,,,,
SP,Potassium,plant available Mehlich III,(mg kg–1),K_extractable,Soil concentration of extractable Potassium,mg K/kg,,,,,,,,,,,,
SP,Zinc,DTPA-sorbitol extraction,(mg kg–1),Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,,,,,,,,,,,,
SP,Total Soil Organic C (same as soil C),soil carbon content,(g kg-1),Total_organic_C,Soil concentration of total organic carbon,g C/kg,,,,,,,,,,,,
SP,,soil EC,dS/cm,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,"5 min, 3 times yearly",3/1/2015 0:00,Present,Peterson-Munks,.xls,GRL,,24,x 5 depths,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
SP,SOM,loss on ignition,(g kg-1),Soil_organic_matter,"Soil organic matter concentration, directly measured",g SOM/kg,"Estimate of SOM, not total organic C, discuss new var; edited by WO",,,,,,,,,,,
SP,TS,soil temperature,deg C,Soil_Temp,Soil temperature at a given soil depth,°C,,"5 min, daily",1/1/1995 0:00,Present,Teet,".txt, .csv","GRL, ars.mesonet.org",,1,,"WeatherDaily, WeatherStation",avg soil temp
SP,,K-sat,um/s,Hydraulic_Conductivity,Soils ability to transmit water when subjected to a hydraulic gradient,cm/sec,edited by WO,-,-,Present,Starks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
SP,SOIL C,soil carbon content,g/kg,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,edited by WO,as needed,5/1/1999 0:00,Present,Starks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
SP,P,"Macronutrient availability via Plant Root SimulatorTM probes (Western Ag Innovations Inc., Saskatoon, SK, Canada) comprised of anion and cation exchange membranes providing estimates of nutrient uptake by plant roots, representing a rate-based process. ",(µg cm-2 probe),Total_P_extractable,Total phosphorus in soil extract,mg P/kg,"Affected by temp, moisture, and other factors; not true fraction; edited by WO, but units don't match",,,,,,,,,,,
SP,Phosphorus,plant available Mehlich III,(mg kg–1),Total_P_extractable,Total phosphorus in soil extract,mg P/kg,,,,,,,,,,,,
SP,SOIL N,soil nitrogen content,g/kg,Total_Soil_N,Total soil nitrogen,g N/kg,edited by WO,as needed,5/1/1999 0:00,Present,Starks,.xls,GRL,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrogen, soil"
SP,total Soil N (same as soil N),soil nitrogen content,(g kg-1),Total_Soil_N,Total soil nitrogen,g N/kg,,,,,,,,,,,,
SP,"VW(a/x/n), (Avg/Max/Min)VWC(depth)",volumetric water content,"water fraction by volume, %",Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,"5 min, daily, bi-weekly",6/1/2005 0:00,Present,Starks,".csv, access","GRL, STEWARDS",,24,x 5 depths,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
SP,,soil moisture,m^3/m^3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,"5 min, 3 times yearly",3/1/2015 0:00,Present,Starks,.xls,GRL,,24,x 5 depths,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
TG,alkaline phosphatase,soil properties w/ poultry litter application,mg PN/kg,Alkaline_Phosphatase,Alkaline phosphatase enzyme activity,mg ρ-nitrophenol released kg-1 soil h-1,,Yearly,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Alkaline_Phosphatase, soil"
TG,alpha-glucosidase,soil properties w/ poultry litter application,mg PN/kg,Alpha_Glucosidase,Alpha glucosidase enzyme activity,mg ρ-nitrophenol released kg-1 soil h-1,edited by WO,Yearly,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",alpha-glucosidase
TG,H3A-NH4N,soil properties,mg/kg,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,arylsulfatase,soil properties w/ poultry litter application,mg PN/kg,Arylsulfatase,Arylsulfatase enzyme activity,mg ρ-nitrophenol released kg-1 soil h-1,,Yearly,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",arylsulfatase
TG,beta-glucosaminidase,soil properties w/ poultry litter application,mg PN/kg,Beta_Glucosaminidase_NAG,Beta Glucosaminidase nag enzyme activity,mg ρ-nitrophenol released kg-1 soil h-1,,Yearly,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Beta_Glucosaminidase_NAG, soil"
TG,beta-glucosidase,soil properties w/ poultry litter application,mg PN/kg,Beta_Glucosidase,Beta glucosidase enzyme activity,mg ρ-nitrophenol released kg-1 soil h-1,,Yearly,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Beta_Glucosidase, soil"
TG,1 day CO2,soil properties,mg/kg,Microbial_Respiration_C,Carbon in CO2 evolution under controlled laboratory conditions,mg C/kg/d,,event,2014,present,Smith,excel file,,,1,,,Soil features
TG,WEOC,soil properties,mg/kg,Dissolved_C,Dissolved carbon in naturally-occuring soil water,mg C/L,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,WEON,soil properties,mg/kg,Total_N_dissolved,Dissolved total nitrogen in naturally-occuring soil water,g N/L,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,PLFA,Soil properties,nmol/g,Lipid_biomarkers,"Lipid biomakers including phospholipid fatty acids and fatty acid methyl esters, were they measured",-,edited by WO,,,,,,,,,,,
TG,microbial biomass carbon,soil properties w/ poultry litter application,mg/kg,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,Event,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
TG,microbial biomass nitrogen,soil properties w/ poultry litter application,mg/kg,Microbial_biomass_N,Microbial biomass nitrogen,mg N/kg,,Event,2002,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass nitrogen, soil"
TG,pH,soil properties w/ poultry litter application,g/kg,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,Event,2000,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
TG,H2O-NO3N,soil properties,mg/kg,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,H3A-NO3N,soil properties,mg/kg,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,N2O-NH4N,soil properties,mg/kg,Nitrite_NO2_extractable,Nitrite in soil extract,mg N/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,Clay,,,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,added by WO after consulting Hal Collins,,,,,,,,,,,
TG,Sand,,,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,added by WO after consulting Hal Collins,,,,,,,,,,,
TG,Silt,,,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,added by WO after consulting Hal Collins,,,,,,,,,,,
TG,H2O-P,soil properties,mg/kg,PO4_extractable,Phosphate in soil extract,mg P/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,H3A-P,soil properties,mg/kg,PO4_extractable,Phosphate in soil extract,mg P/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,Soil water characteristic curve,Soil properties,m3/m3,Soil_Water_Characteristic_Curve,"Relationship between soil water content and matric potential; also called water retention curve or isotherm, or water release curve; was it measured?",N/A,,,,,,,,,,,,
TG,organic carbon,soil properties w/ poultry litter application,g/kg,Total_organic_C,Soil concentration of total organic carbon,g C/kg,,Event,2000,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement"
TG,avg soil temp,Riesel,C,Soil_Temp,Soil temperature at a given soil depth,°C,,Hourly,2001,Present,,txt files,website,,1,,"WeatherDaily, WeatherStation",avg soil temp
TG,max soil temp,"Riesel, Temple",C,Soil_Temp,Soil temperature at a given soil depth,°C,,Hourly,1996,Present,,txt files,website,,1,,"WeatherDaily, WeatherStation",max soil temp
TG,min soil temp,"Riesel, Temple",C,Soil_Temp,Soil temperature at a given soil depth,°C,,Hourly,1996,Present,,txt files,website,,1,,"WeatherDaily, WeatherStation",min soil temp
TG,Saturated hydraulic conductivity,,,Hydraulic_Conductivity,Soils ability to transmit water when subjected to a hydraulic gradient,cm/sec,added by WO after consulting Hal Collins,,,,,,,,,,,
TG,total carbon,soil properties w/ poultry litter application,g/kg,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,Event,2000,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
TG,total nitrogen,soil properties w/ poultry litter application,g/kg,Total_Soil_N,Total soil nitrogen,g N/kg,,Event,2000,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement"
TG,Mehlich 3 P,soil properties,mg/kg,Total_Soil_P,Total soil phosphorus,mg P/kg,,event,2014,present,Smith,excel file,,,1,,,unresolved
TG,total phosphorus,soil properties w/ poultry litter application,g/kg,Total_Soil_P,Total soil phosphorus,mg P/kg,,Event,2000,2004,Harmel,?,,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
TG,Soil mositure content,,,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),added by WO after consulting Hal Collins,,,,,,,,,,,
UCB,water stable aggregates,water stable aggregates,g/kg,Water_Stable_Aggregation,Abundance of water-stable soil aggregates by size class (wet sieve),g/kg,JJH Duplicate- omit?,,,,,,,,,,,
UCB,NH4,Ammonium,mg N/kg soil,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Ammonium nitrogen, soil"
UCB,CEC,Cation Exchange Capacity,cmol/kg,CEC,Cation Exchange capacity,cmol/kg,,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
UCB,Water Extractable P,WEP,mg P/kg,Total_P_dissolved,Dissolved total phosphorus in naturally-occuring soil water,mg P/L,"water extraction, total elemental by ICP",,,,,,,,,,,
UCB,pH,pH ,unitless ,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,,,,,,,,,,,
UCB,NO3,nitrate,mg N/kg,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,"nitrite plus nitrate, but assuming no significant nitrite ",,,,,,,,,,,
UCB,Bulk Density,Bulk Density,g/cm3,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
UCB,Clay,Clay,%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,,,,,,,,,
UCB,Sand,Sand,%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,,,,,,,,,,,
UCB,Silt,Silt,%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,,,,,,,,,,,
UCB,P,Phosphorus,mg P/kg soil,PO4_extractable,Phosphate in soil extract,mg P/kg,,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
UCB,Al,Aluminum ,mg Al/kg,Al_extractable,Soil concentration of extractable Aluminum,mg Al/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Ca ,Calcium ,mg Ca/kg,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Cu,Copper,mg Cu/kg,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Fe,Iron,mg Fe/kg,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Mg,Magnesium,mg Mg/kg,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Mn,Manganese,mg Mn/kg,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,K ,Potassium,mg K/kg,K_extractable,Soil concentration of extractable Potassium,mg K/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Na ,Sodium,mg Na/kg,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Zn,Zinc,mg Zn/kg,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,JJH Duplicate- omit? extractant handled as an attribute?,,,,,,,,,,,
UCB,Zn,Zinc,Zn mg/kg soil,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Zinc, soil"
UCB,cs65x_ec_Avg(1),Average electrical conductivity from probe #1,dS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,30 minute,6/1/2015 0:00,Present,Gonet,CSV files,,,6,UCB,AmeriFlux,unresolved
UCB,cs65x_tmpr_Avg(1),Average soil temperature from probe #1,C,Soil_Temp,Soil temperature at a given soil depth,°C,,30 minute,6/1/2015 0:00,Present,Gonet,CSV files,,,6,UCB,AmeriFlux,"Temperature, soil, sample period, mean or single measurement"
UCB,Total Soil C,Total Soil Carbon,g C/kg soil,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,JJH Duplicate- omit? extractant handled as an attribute?; WO - leave one entry for total C,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
UCB,P,phosphorus ,mg P/kg,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,"Mehlich-3 extraction, total element by ICP",,,,,,,,,,,
UCB,Total Soil N,Total Soil Nitrogen,g N/kg soil,Total_Soil_N,Total soil nitrogen,g N/kg,,Annual,4/18/2005 0:00,Present,Dell,SQL DB,https://agcros-usdaars.opendata.arcgis.com/,,8,PAUP,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement"
UCB,% moisture,% moisture,m^3 m^3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,5 minute,2012,Present,Saporito,Excel Sheets,,,12,Kepler Lysimeters,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
UMRB,Agg_mass,aggregate mass,per 100g,Dry_Aggregation,Abundance of dry soil aggregate by size class (dry sieve),g/kg,"edited by WO, make sure this is dry not wet aggregates; site confirmed dry aggregation",Yearly,2017,Present,M. Cryder,Excel,Local,,1,"Kelley plots, Ames, IA","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","mass, soil"
